9

Author: Jake Vallow
Organisation: University of York, Wolfson Atmospheric Chemistry Laboratory
contact: jake.vallow@york.ac.uk
Instrument ID: Single Channel NO-LIF, laser 3
label: Example data
Reprocessed on: 2025/05/29 13:58:31
Time reference: (seconds since 1904-01-01 00:00:00)
Permalink to reprocess code: 

mac_time_s,lsr_pwr_on_mW,lsr_pwr_off_mW,lsr_pwr_mW,ref_on_cts,ref_off_cts,ref_cts_diff,sig_A_on_cts,sig_A_off_cts,sig_A_diff_cts,task,cal_mfc,cell_pressure
3831363472.149,0.7197825,0.26645,0.49311625000000003,381162.8774266854,185479.0400177013,195683.8374089841,41409.208702439166,53649.38076852182,-12240.172066082654,0.0,4.9970703125,600.544413337
3831363472.249,0.719605,0.26166,0.4906325,378882.6506451704,176827.55023327563,202055.1004118948,39252.38506010147,59175.13523518624,-19922.750175084766,0.0,5.00156259537,600.951544317
3831363472.349,0.71981375,0.263025,0.491419375,377250.63333531725,193574.15517093716,183676.4781643801,39803.717142433845,51716.105799175566,-11912.388656741721,0.0,5.00156259537,600.951544317
3831363472.449,0.71699875,0.26821,0.492604375,374607.737375786,177876.05876579505,196731.67860999095,41033.54611216104,52452.144848223405,-11418.598736062362,0.0,5.00156259537,599.18717863
3831363472.549,0.71455375,0.26103,0.487791875,377236.5101289593,187017.49069608236,190219.01943287696,40174.782601881045,55811.716184690245,-15636.9335828092,0.0,5.00156259537,599.18717863
3831363472.649,0.717425,0.26410999999999996,0.49076749999999997,377672.66844143637,185768.9122370559,191903.75620438048,39821.40428061098,57045.79511161274,-17224.390831001758,0.0,5.00156259537,600.137282356
3831363472.749,0.7152750000000001,0.26598,0.49062750000000005,381068.35339568433,187349.16359213745,193719.18980354688,38358.16166450363,54780.57421989391,-16422.412555390285,0.0,5.00156259537,600.137282356
3831363472.849,0.70776125,0.26778,0.487770625,385081.52532317466,182993.41519727855,202088.1101258961,40144.53391339709,49399.69508147224,-9255.161168075145,0.0,5.00019550323,599.051534022
3831363472.949,0.7113775,0.25949,0.48543375,382074.62717197253,184835.79380873562,197238.83336323692,39037.599718782396,60289.17755136607,-21251.577832583673,0.0,5.00019550323,599.051534022
3831363473.049,0.70765375,0.263365,0.485509375,386869.4898166581,184258.27806379032,202611.21175286776,41361.43554658159,57548.56153327881,-16187.125986697218,0.0,5.00019550323,603.666210889
3831363473.149,0.714355,0.259325,0.48684,372472.5670105102,181428.4460652863,191044.1209452239,41605.23540066489,55044.88314265759,-13439.647741992703,0.0,5.00019550323,603.666210889
3831363473.249,0.7104225,0.25673500000000005,0.48357875,383212.81867175095,189798.74064304735,193414.0780287036,39415.898143805214,52350.15588684256,-12934.25774303735,0.0,5.00019550323,601.358872455
3831363473.349,0.7076800000000001,0.2632,0.48544000000000004,385268.5390071467,193373.18576891284,191895.3532382339,39732.020676533226,58783.51847428721,-19051.497797753982,0.0,5.00019550323,601.358872455
3831363473.449,0.7040225,0.260955,0.48248875,377008.47361454356,176779.6062339414,200228.86738060217,40968.20096246266,57899.96744473806,-16931.7664822754,0.0,4.99726581573,601.766003436
3831363473.549,0.701065,0.25717,0.47911750000000003,382237.53764039685,179438.29036915512,202799.24727124174,41783.937929925516,53471.83666751439,-11687.898737588876,0.0,4.99726581573,601.766003436
3831363473.649,0.6991937500000001,0.261525,0.48035937500000003,381613.67258814885,180529.68561859045,201083.9869695584,40346.58791761157,55098.60276346501,-14752.014845853439,0.0,4.99726581573,603.937697262
3831363473.749,0.7025025,0.259965,0.48123375,381983.9514493419,184562.9354120063,197421.0160373356,40030.63256149545,56314.81868827799,-16284.186126782544,0.0,4.99726581573,603.937697262
3831363473.849,0.69845625,0.259675,0.479065625,386464.311243775,186697.80207085135,199766.50917292366,42254.58413830594,54253.22165555939,-11998.637517253454,0.0,4.99726581573,599.458665003
3831363473.949,0.70202375,0.25680000000000003,0.479411875,379504.814875609,173590.2071956456,205914.6076799634,40761.69602898527,55695.64074489007,-14933.9447159048,0.0,4.99726581573,599.458665003
3831363474.049,0.70340375,0.254625,0.479014375,381956.4508641851,188934.14428833267,193022.30657585245,41888.689453815314,55298.70189455737,-13410.012440742059,0.0,5.0027346611,600.544413337
3831363474.149,0.70859,0.25817999999999997,0.483385,380610.82309228164,189656.9989290808,190953.82416320086,40679.688348494165,54800.260064228874,-14120.57171573471,0.0,5.0027346611,600.544413337
3831363474.249,0.70398125,0.258615,0.481298125,384530.6840845109,186258.0764389129,198272.607645598,39787.70746759071,59655.8848662677,-19868.177398676984,0.0,5.0027346611,599.458665003
3831363474.349,0.7100437500000001,0.26217500000000005,0.48610937500000007,389891.6283058133,179098.54506783563,210793.08323797767,40872.511398780814,56042.7858560231,-15170.274457242289,0.0,5.0027346611,599.458665003
3831363474.449,0.70484625,0.26447,0.484658125,386717.78998451016,186423.22183593365,200294.5681485765,41144.1288316474,60167.58109635231,-19023.45226470491,0.0,5.0027346611,600.680255102
3831363474.549,0.7096625000000001,0.264185,0.48692375000000004,382703.34264118713,179410.74011447863,203292.6025267085,40940.67239044268,51602.9734057466,-10662.301015303914,0.0,5.0027346611,600.680255102
3831363474.649,0.70634,0.258125,0.48223249999999995,382846.4388930669,188774.36833118147,194072.07056188543,40660.50473649376,54143.75633857009,-13483.251602076329,0.0,4.99609375,600.81589971
3831363474.749,0.7061525000000001,0.26398,0.48506625000000003,390270.18121292937,177431.84206279117,212838.3391501382,42164.54798250264,50487.832118837214,-8323.284136334572,0.0,4.99609375,600.81589971
3831363474.849,0.7092862499999999,0.25886,0.48407312499999994,381435.4518818174,181354.761557942,200080.69032387543,39594.03760887443,55243.52067819718,-15649.483069322749,0.0,4.99609375,598.644205884
3831363474.949,0.70995,0.25555500000000003,0.48275250000000003,392234.52225642407,185726.03104267165,206508.49121375242,40877.504060947795,57106.0747153329,-16228.570654385105,0.0,4.99609375,598.644205884
3831363475.049,0.7086175000000001,0.261725,0.48517125000000005,378574.6693641352,189708.84259066984,188865.82677346535,39703.228840826254,52007.732273677626,-12304.503432851372,0.0,4.99609375,600.137282356
3831363475.149,0.69994625,0.254615,0.477280625,391770.9995920438,196855.50321162178,194915.49638042203,40249.98278753196,56549.547201857014,-16299.564414325054,0.0,4.99609375,600.137282356
3831363475.249,0.70406625,0.25982,0.481943125,379915.92683035776,181909.92186845237,198006.0049619054,41343.15298318752,59568.7314688623,-18225.578485674778,0.0,5.00214862823,597.829943923
3831363475.349,0.6994762499999999,0.25422500000000003,0.476850625,387774.76735414367,178245.200988653,209529.56636549067,41290.34592796997,53715.50255557003,-12425.15662760006,0.0,5.00214862823,597.829943923
3831363475.449,0.7041587499999999,0.253885,0.479021875,379834.62713766255,182400.55804141262,197434.06909624994,38275.570757464695,48318.305038025006,-10042.734280560311,0.0,5.00214862823,600.951544317
3831363475.549,0.69770875,0.25983,0.478769375,386120.2158607182,183413.65744704095,202706.55841367727,40155.713318922906,53992.395649052065,-13836.682330129159,0.0,5.00214862823,600.951544317
3831363475.649,0.69390375,0.25588,0.474891875,383342.77084013657,191562.1317238898,191780.63911624678,40030.155459648304,58296.08404350822,-18265.928583859917,0.0,5.00214862823,597.829943923
3831363475.749,0.6948650000000001,0.258765,0.47681500000000004,390268.6769874092,192062.79532574976,198205.88166165943,40355.29186980315,59006.5279144972,-18651.23604469405,0.0,5.00214862823,597.829943923
3831363475.849,0.69843,0.257475,0.4779525,384931.15481019573,191770.0035614755,193161.15124872024,40712.27136178749,50128.929603950164,-9416.658242162674,0.0,5.00058603287,600.544413337
3831363475.949,0.6964837500000001,0.254835,0.475659375,386011.64768060157,193897.22815339177,192114.4195272098,40179.19957944159,61396.62478054137,-21217.42520109978,0.0,5.00058603287,600.544413337
3831363476.049,0.69631375,0.261725,0.47901937499999997,386341.9581520263,195289.07072918955,191052.88742283673,39112.68576502976,51764.26039109967,-12651.574626069909,0.0,5.00058603287,599.051534022
3831363476.149,0.6946075,0.253095,0.47385125000000006,385858.20221338293,189370.685769793,196487.51644358994,40146.39388854604,50774.924556110534,-10628.530667564497,0.0,5.00058603287,599.051534022
3831363476.249,0.7008375,0.25843,0.47963374999999997,387012.6283426518,172926.5526951165,214086.07564753533,40023.55044349807,63494.21261988225,-23470.662176384183,0.0,5.00058603287,600.408768729
3831363476.349,0.6974725,0.25891,0.47819125,386009.5907360283,184440.11595204906,201569.4747839792,41593.45807598479,53962.539029882966,-12369.080953898178,0.0,5.00058603287,600.408768729
3831363476.449,0.7056175,0.25887499999999997,0.48224625,377638.2074027533,185505.27366505322,192132.93373770008,40855.25027608324,58737.8562343645,-17882.60595828126,0.0,4.99746084213,601.766003436
3831363476.549,0.6991324999999999,0.26321,0.48117124999999994,388449.2643742481,183688.66916174607,204760.59521250203,40837.13909292012,54311.2494951395,-13474.110402219376,0.0,4.99746084213,601.766003436
3831363476.649,0.6983512500000001,0.26139500000000004,0.47987312500000007,388150.6143033831,193314.09996827197,194836.51433511113,38647.644332342024,52645.647089933496,-13998.002757591472,0.0,4.99746084213,597.422812942
3831363476.749,0.69297625,0.26326499999999997,0.47812062499999997,387250.61589200346,181964.39070346343,205286.22518854003,38962.134025457715,55101.09527153609,-16138.961246078376,0.0,4.99746084213,597.422812942
3831363476.849,0.6972225000000001,0.25993,0.47857625000000004,386852.5154415521,192639.79323865974,194212.72220289236,40867.972854076426,57694.90491102883,-16826.932056952406,0.0,4.99746084213,598.644205884
3831363476.949,0.70320625,0.25628,0.47974312500000005,389262.17794863705,190518.38475280235,198743.7931958347,37475.561002069844,54279.26407060119,-16803.703068531344,0.0,4.99746084213,598.644205884
3831363477.049,0.70672625,0.26227999999999996,0.484503125,388030.015900134,181070.94568957278,206959.0702105612,40870.86438686301,52140.14330010632,-11269.27891324331,0.0,5.00429677963,601.358872455
3831363477.149,0.7062275,0.26478999999999997,0.48550875,388239.49868354003,195607.44785517544,192632.0508283646,39238.63926879419,58607.8394750826,-19369.200206288406,0.0,5.00429677963,601.358872455
3831363477.249,0.7061375,0.26503,0.48558375,382833.03109841305,177806.69079596552,205026.34030244753,40045.328725334315,59464.15864308596,-19418.829917751646,0.0,5.00429677963,600.81589971
3831363477.349,0.71165875,0.26910500000000004,0.490381875,375471.51512908464,175604.1535591097,199867.36156997495,40201.339382330894,56359.71959095587,-16158.380208624978,0.0,5.00429677963,600.81589971
3831363477.449,0.71775125,0.26717,0.492460625,385140.53185922373,181927.18866708665,203213.34319213708,39375.7814531673,62413.95233787724,-23038.170884709943,0.0,5.00429677963,598.915692257
3831363477.549,0.71367,0.26844999999999997,0.49106,398058.2137344044,174182.41249842278,223875.80123598163,40633.661069560316,58887.98765507268,-18254.32658551236,0.0,5.00429677963,598.915692257
3831363477.649,0.7147125,0.27009,0.49240125,396459.01017455384,198665.8698955404,197793.14027901343,39045.6137639721,57974.15390669077,-18928.540142718673,0.0,4.9988284111,600.137282356
3831363477.749,0.7146025,0.26949999999999996,0.49205125,388382.12789219606,183878.62763860583,204503.50025359023,39055.813916384,61132.93743126049,-22077.12351487649,0.0,4.9988284111,600.137282356
3831363477.849,0.71310125,0.26349999999999996,0.488300625,388593.13043240877,188554.5382511722,200038.59218123657,39348.95771111857,52234.14577946869,-12885.188068350115,0.0,4.9988284111,598.644205884
3831363477.949,0.71125375,0.263945,0.487599375,387555.89409373415,186326.11709593868,201229.77699779547,38334.57496638636,55566.79749402063,-17232.222527634272,0.0,4.9988284111,598.644205884
3831363478.049,0.71093875,0.27159500000000003,0.491266875,385688.5078816726,179168.32940992847,206520.17847174412,39735.41635942819,54823.54759669238,-15088.131237264184,0.0,4.9988284111,599.59430961
3831363478.149,0.7090087500000001,0.26332500000000003,0.48616687500000005,387043.2978808009,180999.47081963334,206043.82706116757,41977.18450864727,56736.486805985805,-14759.302297338538,0.0,4.9988284111,599.59430961
3831363478.249,0.70793875,0.26722500000000005,0.487581875,386085.189016375,180595.04757201503,205490.14144435996,40646.011446701894,60761.06906811052,-20115.057621408625,0.0,4.99765634537,599.59430961
3831363478.349,0.69926,0.262705,0.4809825,388037.9194625907,179626.6097265888,208411.30973600192,40886.70795517714,51311.66671633336,-10424.958761156224,0.0,4.99765634537,599.59430961
3831363478.449,0.7003825,0.260135,0.48025875,391002.8909761426,188442.1081014571,202560.7828746855,38421.820805952055,53220.088613003696,-14798.267807051641,0.0,4.99765634537,602.308976182
3831363478.549,0.699165,0.26209000000000005,0.48062750000000004,389492.5259151221,184442.43761562812,205050.088299494,42262.01356233831,63047.757713307554,-20785.744150969243,0.0,4.99765634537,602.308976182
3831363478.649,0.70893875,0.260505,0.48472187499999997,388731.69470489316,186498.75087110413,202232.94383378903,39092.40339432354,54896.94417506416,-15804.540780740623,0.0,4.99765634537,597.55845755
3831363478.749,0.70035625,0.264915,0.482635625,388180.63195190683,187569.92371249892,200610.70823940792,39910.694051333674,55047.79724109592,-15137.103189762245,0.0,4.99765634537,597.55845755
3831363478.849,0.70186375,0.26639500000000005,0.48412937500000003,396524.4380376846,180242.51061657764,216281.92742110696,38881.16173299924,52473.00356960777,-13591.841836608532,0.0,5.0017580986,602.580265397
3831363478.949,0.7041275,0.25881,0.48146875,392741.0193167754,195641.91583471835,197099.10348205702,41893.40858379399,51935.00255883726,-10041.593975043266,0.0,5.0017580986,602.580265397
3831363479.049,0.712845,0.261275,0.48705999999999994,388053.7014691864,191595.1205027489,196458.5809664375,37766.14309977235,50885.366143120744,-13119.223043348393,0.0,5.0017580986,601.630358828
3831363479.149,0.70224375,0.259955,0.481099375,393151.57402901386,198750.01440209395,194401.55962691992,40051.41842301495,59164.44729083289,-19113.028867817942,0.0,5.0017580986,601.630358828
3831363479.249,0.70207625,0.263135,0.482605625,391940.1131513221,177757.55636741492,214182.5567839072,40509.17005257727,53065.84773452006,-12556.67768194279,0.0,5.0017580986,600.137282356
3831363479.349,0.7106675,0.26352,0.48709375,377455.1434843835,193429.03267224343,184026.11081214005,38803.703126627006,54088.043804864676,-15284.34067823767,0.0,5.0017580986,600.137282356
3831363479.449,0.70696125,0.26552,0.486240625,386586.22107625735,174847.1758786295,211739.04519762786,39854.1873417677,57498.4470489838,-17644.2597072161,0.0,4.99726581573,600.408768729
3831363479.549,0.7117225,0.262575,0.48714875,386298.4072250938,186506.57486311835,199791.83236197545,40363.293127059165,54260.313992835116,-13897.02086577595,0.0,4.99726581573,600.408768729
3831363479.649,0.7044725000000001,0.265255,0.48486375000000004,391183.3574438835,176049.12720072718,215134.23024315631,39457.1774068213,54306.85583723031,-14849.67843040901,0.0,4.99726581573,598.915692257
3831363479.749,0.71387125,0.26221,0.488040625,388250.42182991374,183578.41033444804,204672.0114954657,39943.990164732524,50623.83551803345,-10679.845353300923,0.0,4.99726581573,598.915692257
3831363479.849,0.70701375,0.26876,0.487886875,395586.35115051985,176110.08349802974,219476.26765249012,40424.38018776019,52037.39663614478,-11613.016448384595,0.0,4.99726581573,600.408768729
3831363479.949,0.70832875,0.26693500000000003,0.487631875,390536.39169055095,187409.804494111,203126.58719643994,39837.70707920418,55172.13134721278,-15334.424268008603,0.0,4.99726581573,600.408768729
3831363480.049,0.709795,0.2676,0.4886975,388425.00914153125,194101.14026532497,194323.86887620628,41836.38457760742,56460.71218984889,-14624.327612241468,0.0,5.0007815361,600.137282356
3831363480.149,0.70707875,0.265965,0.486521875,388146.537190929,176596.3416204607,211550.1955704683,40664.68674471827,55989.43661392699,-15324.749869208725,0.0,5.0007815361,600.137282356
3831363480.249,0.71487375,0.27102,0.492946875,393273.66653434595,188471.1610191381,204802.50551520786,39945.098492433186,50786.42362321548,-10841.325130782294,0.0,5.0007815361,600.680255102
3831363480.349,0.72135625,0.271015,0.496185625,389506.7308093881,187022.85147140792,202483.87933798018,40655.65199494517,54604.18565070227,-13948.533655757099,0.0,5.0007815361,600.680255102
3831363480.449,0.71838125,0.27214499999999997,0.49526312499999997,389082.88576198404,184145.7075950401,204937.17816694395,40327.83124997209,61415.96125559778,-21088.130005625688,0.0,5.0007815361,601.630358828
3831363480.549,0.7187600000000001,0.276005,0.49738250000000006,388802.2267052684,183058.1064417408,205744.12026352758,40129.73543784103,52763.77464053207,-12634.039202691041,0.0,5.0007815361,601.630358828
3831363480.649,0.7145725,0.272575,0.49357375000000003,399315.3527821102,185578.70138601866,213736.65139609156,39780.68466815431,53862.06927028583,-14081.384602131518,0.0,5.00156259537,599.18717863
3831363480.749,0.7213987499999999,0.274315,0.4978568749999999,390336.77968332847,178092.62187478726,212244.1578085412,41302.55928883394,57220.67367317854,-15918.114384344604,0.0,5.00156259537,599.18717863
3831363480.849,0.7147637499999999,0.27202000000000004,0.493391875,393010.41477808135,191473.03181527185,201537.3829628095,40992.29366532344,52577.618319524496,-11585.324654201053,0.0,5.00156259537,599.458665003
3831363480.949,0.7200825,0.266265,0.49317374999999997,389301.2627880449,187751.3332021038,201549.92958594114,40405.99659966061,48825.21277996497,-8419.216180304356,0.0,5.00156259537,599.458665003
3831363481.049,0.71441125,0.26897,0.49169062500000005,395920.4828523104,189708.11951881688,206212.36333349353,40002.80459925159,54339.772639417,-14336.968040165411,0.0,5.00156259537,601.766003436
3831363481.149,0.71499625,0.263185,0.489090625,393664.2656309442,190985.81637760822,202678.449253336,40623.25461922583,57196.05787660874,-16572.80325738291,0.0,5.00156259537,601.766003436
3831363481.249,0.72212125,0.27085000000000004,0.49648562500000004,393579.2744031204,191158.18835346217,202421.08604965822,41213.29448545427,51813.68626947531,-10600.391784021034,0.0,4.99667978287,600.001637749
3831363481.349,0.7154325,0.2663,0.49086625,396454.80105760036,186299.24027678696,210155.5607808134,40291.006835077686,54776.493561655625,-14485.48672657794,0.0,4.99667978287,600.001637749
3831363481.449,0.7183499999999999,0.269305,0.4938275,390785.01074116223,185251.90391496723,205533.106826195,38151.10186495616,60711.50387445715,-22560.40200950099,0.0,4.99667978287,599.730151376
3831363481.549,0.71099875,0.26527999999999996,0.488139375,400190.2435895229,180451.91647590822,219738.32711361468,39532.395044602476,57146.28480934008,-17613.889764737607,0.0,4.99667978287,599.730151376
3831363481.649,0.710885,0.259305,0.485095,387183.68652329675,188500.89073864336,198682.7957846534,39608.27520456455,53900.773877430765,-14292.498672866219,0.0,4.99667978287,597.694102157
3831363481.749,0.7170775,0.26255,0.48981375000000005,383831.65808751626,196487.72481313517,187343.9332743811,39533.62591235427,55877.84384317725,-16344.217930822982,0.0,4.99667978287,597.694102157
3831363481.849,0.7046225,0.26419000000000004,0.48440625000000004,401526.51919061574,190498.82185280498,211027.69733781077,40932.614512470536,56325.06577493806,-15392.451262467526,0.0,5.00429677963,599.865795983
3831363481.949,0.7150799999999999,0.261235,0.48815749999999997,390500.99078686244,191773.18165474717,198727.80913211528,39458.37336503391,53298.191316572134,-13839.817951538222,0.0,5.00429677963,599.865795983
3831363482.049,0.7083587499999999,0.26388,0.48611937499999996,398561.3836180265,179497.99713769954,219063.38648032697,39754.796577053414,59131.72757302715,-19376.930995973737,0.0,5.00429677963,599.322823237
3831363482.149,0.7066699999999999,0.25899,0.48283,402681.04827470897,189378.8940422729,213302.15423243606,40981.68533692508,54198.326769804335,-13216.641432879253,0.0,5.00429677963,599.322823237
3831363482.249,0.708975,0.26039,0.4846825,389351.3844703208,189186.18448480178,200165.199985519,39426.3390571019,50369.79698675339,-10943.457929651493,0.0,5.00429677963,600.408768729
3831363482.349,0.7084875,0.2653,0.48689375,400479.1152151188,180113.83690628276,220365.27830883604,40048.94222061196,51058.52453152114,-11009.58231090918,0.0,5.00429677963,600.408768729
3831363482.449,0.7072,0.26226499999999997,0.4847325,390522.4068850428,166203.12813208732,224319.27875295546,40943.71566168642,53913.39842600109,-12969.682764314668,0.0,4.99843740463,597.422812942
3831363482.549,0.70784125,0.266925,0.48738312500000003,393528.6438452985,191427.00809367455,202101.63575162395,39852.9982899889,56805.846515659825,-16952.848225670925,0.0,4.99843740463,597.422812942
3831363482.649,0.70948375,0.26449500000000004,0.486989375,397647.338247847,193613.3288433472,204034.00940449978,37022.05716063814,56310.33055138073,-19288.273390742586,0.0,4.99843740463,598.372916669
3831363482.749,0.7067775000000001,0.25965000000000005,0.48321375000000005,407393.9934508422,189076.39985715272,218317.5935936895,38215.36456143246,46659.24619632275,-8443.881634890284,0.0,4.99843740463,598.372916669
3831363482.849,0.7149287500000001,0.26287499999999997,0.48890187500000004,388578.1416622166,188027.4478422036,200550.69382001302,38202.89941936172,56840.95437702882,-18638.054957667104,0.0,4.99843740463,599.322823237
3831363482.949,0.70938375,0.264,0.486691875,389872.7408164993,179772.11740285886,210100.62341364042,39714.57623980878,54098.513979648225,-14383.937739839443,0.0,4.99843740463,599.322823237
3831363483.049,0.70319,0.263945,0.4835675,399604.89837890794,180473.90031383708,219130.99806507086,39515.84367626411,51506.26794891752,-11990.424272653414,0.0,4.99746084213,600.272926964
3831363483.149,0.7069274999999999,0.26665,0.48678875,399777.25420967554,178161.87303262478,221615.38117705076,40659.27019275393,55787.1292592855,-15127.859066531571,0.0,4.99746084213,600.272926964
3831363483.249,0.71535875,0.264825,0.490091875,390506.8580758802,176145.56919859973,214361.2888772805,39967.44896183058,51578.39498402407,-11610.946022193486,0.0,4.99746084213,600.680255102
3831363483.349,0.706815,0.258785,0.4828,392935.36579728,179749.97312769425,213185.39266958574,39907.79332848468,55271.131201464224,-15363.337872979544,0.0,4.99746084213,600.680255102
3831363483.449,0.71116625,0.26105999999999996,0.486113125,397722.6220987876,192139.99890254863,205582.62319623894,39121.69824018345,51195.86279048234,-12074.16455029889,0.0,4.99746084213,600.272926964
3831363483.549,0.70536,0.26127500000000003,0.4833175,400200.65685369744,187589.54165709746,212611.11519659997,39895.29107936482,57399.3945325932,-17504.10345322838,0.0,4.99746084213,600.272926964
3831363483.649,0.701415,0.26203,0.4817225,387778.9422963157,173146.84323592717,214632.09906038851,37938.623117414456,50349.38601882343,-12410.762901408976,0.0,5.00214862823,601.766003436
3831363483.749,0.6993425,0.255925,0.47763374999999997,399530.9990170642,182728.92985427225,216802.06916279197,39810.99631259039,56290.460425384124,-16479.464112793736,0.0,5.00214862823,601.766003436
3831363483.849,0.70026875,0.25693,0.478599375,391506.86332261877,198904.97473384705,192601.88858877172,40262.925250107335,55803.90893315882,-15540.983683051483,0.0,5.00214862823,597.96558853
3831363483.949,0.69944875,0.256395,0.47792187499999994,395235.5940670535,179493.29715647432,215742.2969105792,38980.78784727185,53675.61189431914,-14694.824047047288,0.0,5.00214862823,597.96558853
3831363484.049,0.69599625,0.262075,0.47903562499999996,398019.2241449584,180014.10147711367,218005.12266784476,40156.79844374055,60108.38147767376,-19951.583033933217,0.0,5.00214862823,601.494517063
3831363484.149,0.6881174999999999,0.261485,0.47480124999999995,398632.7699915783,174265.6381170762,224367.1318745021,40325.22788910482,49126.95637829833,-8801.728489193512,0.0,5.00214862823,601.494517063
3831363484.249,0.69215375,0.25627,0.474211875,395108.80821948336,190227.72536657983,204881.08285290352,40976.687270493945,53297.853668727825,-12321.16639823388,0.0,5.0,599.730151376
3831363484.349,0.6893825,0.24995,0.46966625,392293.58313511254,185535.25141082896,206758.33172428358,40090.77262581287,55200.8463041354,-15110.07367832253,0.0,5.0,599.730151376
3831363484.449,0.6887300000000001,0.250495,0.46961250000000004,394799.6912163034,189059.16587738786,205740.52533891553,41050.91913711283,59225.10668547511,-18174.18754836228,0.0,5.0,598.101430296
3831363484.549,0.68483,0.25225,0.46854,391633.82461294427,175972.33929898898,215661.4853139553,39861.64778521284,58160.57093407031,-18298.923148857473,0.0,5.0,598.101430296
3831363484.649,0.68345375,0.2541,0.468776875,400127.8847800385,178575.37674891314,221552.50803112536,40254.963130088414,51519.62543858918,-11264.662308500767,0.0,5.0,600.001637749
3831363484.749,0.68717875,0.24956499999999998,0.468371875,387162.44175669237,193599.08547178624,193563.35628490613,39863.33346825205,53023.562926117316,-13160.229457865265,0.0,5.0,600.001637749
3831363484.849,0.68591,0.25737,0.47164,396275.1442620668,188114.58219768028,208160.56206438653,39462.5102595492,55768.05322178881,-16305.542962239611,0.0,5.00136709213,599.18717863
3831363484.949,0.69375125,0.258675,0.476213125,396217.73639313725,184709.87672889844,211507.85966423881,39463.4265808154,60694.536881593,-21231.110300777596,0.0,5.00136709213,599.18717863
3831363485.049,0.693415,0.25615,0.4747825,399634.25618708075,191770.5884686721,207863.66771840866,39044.531594101136,54356.435247603666,-15311.90365350253,0.0,5.00136709213,599.458665003
3831363485.149,0.6973750000000001,0.26309499999999997,0.480235,401117.20545679907,187582.76357487735,213534.44188192172,41493.85900876612,53346.17028993742,-11852.3112811713,0.0,5.00136709213,599.458665003
3831363485.249,0.6970412500000001,0.26365,0.480345625,388290.06022047834,198546.2333380802,189743.82688239813,39295.309501070304,51784.50343561468,-12489.193934544375,0.0,5.00136709213,600.951544317
3831363485.349,0.70038875,0.258865,0.479626875,399369.8632160197,183718.08570032907,215651.77751569063,41285.25335147434,53577.84914367493,-12292.595792200591,0.0,5.00136709213,600.951544317
3831363485.449,0.6987524999999999,0.259945,0.47934874999999993,402473.61462576926,186961.94350341175,215511.6711223575,41132.652409917755,49589.556257598415,-8456.90384768066,0.0,5.00117206573,603.123238143
3831363485.549,0.70414,0.25888500000000003,0.4815125,399157.4217218521,188699.39557287697,210458.02614897513,40129.68871804544,57047.464713645284,-16917.77599559984,0.0,5.00117206573,603.123238143
3831363485.649,0.69377625,0.26361999999999997,0.478698125,398840.30243600515,197490.75344781103,201349.54898819412,41083.443653627415,60095.180658431855,-19011.73700480444,0.0,5.00117206573,600.951544317
3831363485.749,0.7024824999999999,0.26535,0.48391624999999994,403820.1006943957,192247.89554743096,211572.20514696476,40218.29551715759,60590.46122093361,-20372.165703776023,0.0,5.00117206573,600.951544317
3831363485.849,0.7009675,0.27349999999999997,0.48723374999999997,393852.5776266379,176531.54033960393,217321.03728703395,39681.80635919252,57190.50945387335,-17508.70309468083,0.0,5.00117206573,600.272926964
3831363485.949,0.7058175,0.26752,0.48666875,398264.4164584933,194483.33296505653,203781.08349343674,40240.23017669032,55062.05254597157,-14821.822369281253,0.0,5.00117206573,600.272926964
3831363486.049,0.7050399999999999,0.272485,0.48876249999999993,403241.86174225353,184508.80219309477,218733.05954915876,41404.19994142131,51558.65060304024,-10154.450661618925,0.0,4.99667978287,602.308976182
3831363486.149,0.7040975,0.26426499999999997,0.48418125,405891.7203520657,195556.81609896687,210334.90425309882,38918.899956105735,57347.891171807096,-18428.99121570136,0.0,4.99667978287,602.308976182
3831363486.249,0.70155875,0.26891,0.485234375,398468.3232564612,192822.85533209937,205645.46792436182,41901.18495958138,57169.80295772151,-15268.617998140136,0.0,4.99667978287,597.422812942
3831363486.349,0.70529,0.260875,0.48308249999999997,400803.8597370507,189588.42736431566,211215.43237273506,39889.753810410846,54137.053105993895,-14247.299295583049,0.0,4.99667978287,597.422812942
3831363486.449,0.713195,0.262085,0.48764,392738.12879297324,178145.48126514006,214592.64752783318,39656.48242117749,54017.02670585833,-14360.544284680836,0.0,4.99667978287,599.458665003
3831363486.549,0.70974125,0.26624000000000003,0.487990625,393487.3986157968,175902.52911824398,217584.86949755283,39836.78814406267,54335.66652882277,-14498.878384760093,0.0,4.99667978287,599.458665003
3831363486.649,0.7134725,0.26622500000000004,0.48984875,394558.8770522004,197767.12337862985,196791.75367357052,38310.4368930977,57166.71405490208,-18856.277161804377,0.0,5.0029296875,599.322823237
3831363486.749,0.71911125,0.270845,0.494978125,392805.88324543985,187334.47431979407,205471.40892564578,39843.06314784947,54074.56418985501,-14231.50104200554,0.0,5.0029296875,599.322823237
3831363486.849,0.710305,0.276485,0.493395,406718.99248019874,188922.57326621906,217796.41921397968,39324.23473782455,57915.387402402346,-18591.1526645778,0.0,5.0029296875,600.81589971
