9

Author: Jake Vallow
Organisation: University of York, Wolfson Atmospheric Chemistry Laboratory
contact: jake.vallow@york.ac.uk
Instrument ID: Single Channel NO-LIF, laser 3
label: Example data
Reprocessed on: 2025/05/22 15:57:18
Time reference: (seconds since 1904-01-01 00:00:00)
Permalink to reprocess code: 

mac_time_s,lsr_pwr_on_mW,lsr_pwr_off_mW,lsr_pwr_mW,sig_A_on_cts,sig_A_off_cts,sig_A_diff_cts,task,cal_mfc,blc_flag_0,blc_flag_1,sig_cell_flow,cell_pressure,ref_cell_flow
3814312937.161,0.4433375,0.46582999999999997,0.45458374999999995,568294.6198803983,100120.79247735594,468173.82740304235,2.0,0.503125011921,1.0,1.0,0.991994025808,101.559124088,0.49859559536
3814312937.261,0.44133625,0.460725,0.451030625,574168.5487334118,104674.91787067082,469493.63086274103,2.0,0.503125011921,1.0,1.0,1.00164466144,95.7238451958,0.502977795601
3814312937.361,0.4403225,0.45288,0.44660125,577340.0321370569,111000.52473328933,466339.5074037676,2.0,0.503125011921,1.0,1.0,1.00164466144,95.7238451958,0.502977795601
3814312937.461,0.441605,0.45904500000000004,0.45032500000000003,573572.2321171301,113731.64067932121,459840.5914378089,2.0,0.49863281846,1.0,1.0,1.00526486707,99.9306787491,0.502977795601
3814312937.561,0.44112874999999996,0.46271,0.451919375,562902.168287385,115506.52212807309,447395.64615931193,2.0,0.49863281846,1.0,1.0,1.00526486707,99.9306787491,0.502977795601
3814312937.661,0.44055124999999995,0.46039,0.450470625,575417.5599073854,109094.40302260764,466323.1568847777,2.0,0.49863281846,1.0,1.0,0.926993169036,101.287880802,0.503854999542
3814312937.761,0.44358125,0.45640000000000003,0.449990625,564634.4119557492,110581.1239609372,454053.28799481195,2.0,0.49863281846,1.0,1.0,0.926993169036,101.287880802,0.503854999542
3814312937.861,0.44510875,0.45993,0.452519375,568614.4818220416,103448.64261889271,465165.83920314885,2.0,0.49863281846,1.0,1.0,0.953443703752,99.795057106,0.497719664574
3814312937.961,0.4437975,0.45472999999999997,0.44926374999999996,573961.513599404,108929.8188249135,465031.69477449055,2.0,0.49863281846,1.0,1.0,0.953443703752,99.795057106,0.497719664574
3814312938.061,0.44458,0.466825,0.4557025,590543.5798020648,104511.95381398694,486031.62598807784,2.0,0.5166015625,1.0,1.0,1.01250938265,100.20211916,0.497719664574
3814312938.161,0.44583125,0.46867000000000003,0.457250625,578336.6674201031,105848.24738477363,472488.4200353295,2.0,0.5166015625,1.0,1.0,1.01250938265,100.20211916,0.497719664574
3814312938.261,0.44411,0.456155,0.4501325,583083.0379773565,110467.21325396857,472615.8247233879,2.0,0.5166015625,1.0,1.0,1.02700606375,99.795057106,0.499472799301
3814312938.361,0.44656875,0.46052499999999996,0.453546875,582381.230768172,108492.5674818334,473888.66328633856,2.0,0.5166015625,1.0,1.0,1.02700606375,99.795057106,0.499472799301
3814312938.461,0.44493375,0.462245,0.453589375,568915.8280548828,107941.31550006408,460974.51255481876,2.0,0.5166015625,1.0,1.0,1.00285247831,98.5736738205,0.49859559536
3814312938.561,0.44549249999999996,0.46421,0.45485125,578905.5716601182,104721.43943872079,474184.13222139736,2.0,0.5166015625,1.0,1.0,1.00285247831,98.5736738205,0.49859559536
3814312938.661,0.44395375,0.46129,0.45262187499999995,573236.2031930166,108305.70279367673,464930.5003993398,2.0,0.49609375,1.0,1.0,0.995612142207,98.4380521774,0.50560813427
3814312938.761,0.44648875,0.460115,0.45330187499999997,569918.3832886463,103223.3731501902,466695.0101384561,2.0,0.49609375,1.0,1.0,0.995612142207,98.4380521774,0.50560813427
3814312938.861,0.44459375,0.46921,0.456901875,574324.0594421027,105104.82390223579,469219.2355398669,2.0,0.49609375,1.0,1.0,0.973911694974,102.916326141,0.502101864815
3814312938.961,0.44716124999999995,0.465735,0.456448125,573169.6322958639,112130.01076064103,461039.6215352229,2.0,0.49609375,1.0,1.0,0.973911694974,102.916326141,0.502101864815
3814312939.061,0.44572500000000004,0.456975,0.45135000000000003,574077.7204788973,105938.12422922811,468139.5962496692,2.0,0.49609375,1.0,1.0,0.960665753228,104.408952713,0.496842460632
3814312939.161,0.44560625,0.46477999999999997,0.455193125,578056.2276612516,103531.953759229,474524.27390202257,2.0,0.49609375,1.0,1.0,0.960665753228,104.408952713,0.496842460632
3814312939.261,0.44467,0.461445,0.4530575,582617.2603176376,103800.35936721024,478816.90095042734,2.0,0.486523449421,1.0,1.0,1.01371622962,103.187569427,0.495966529846
3814312939.361,0.446,0.463175,0.45458750000000003,584389.0405667778,109086.74141860238,475302.2991481754,2.0,0.486523449421,1.0,1.0,1.01371622962,103.187569427,0.495966529846
3814312939.461,0.44700375,0.466675,0.456839375,592250.6460783908,106661.15059375318,485589.49548463756,2.0,0.486523449421,1.0,1.0,1.04998492993,96.9452284813,0.501225934029
3814312939.561,0.445465,0.46950000000000003,0.4574825,571543.662364395,105336.17467553866,466207.4876888563,2.0,0.486523449421,1.0,1.0,1.04998492993,96.9452284813,0.501225934029
3814312939.661,0.44907874999999997,0.45914,0.454109375,569316.7730695358,104610.69485601538,464706.07821352046,2.0,0.486523449421,1.0,1.0,1.04514410685,98.4380521774,0.504730930328
3814312939.761,0.4470225,0.465115,0.45606875,564330.1691831467,108828.32745937543,455501.84172377124,2.0,0.486523449421,1.0,1.0,1.04514410685,98.4380521774,0.504730930328
3814312939.861,0.44862124999999997,0.46553500000000003,0.457078125,569966.2370347121,101404.29996540859,468561.93706930353,2.0,0.504101574421,1.0,1.0,0.957055210721,100.337937927,0.506484065056
3814312939.961,0.44966,0.46066,0.45516,569690.320215282,104991.87497825219,464698.4452370298,2.0,0.504101574421,1.0,1.0,0.957055210721,100.337937927,0.506484065056
3814312940.061,0.450055,0.46909500000000004,0.459575,573215.3590646768,105248.40608364216,467966.95298103464,2.0,0.504101574421,1.0,1.0,0.960665753228,102.10200491,0.497719664574
3814312940.161,0.44888125,0.471575,0.460228125,572498.5649660651,100372.68596484062,472125.8790012245,2.0,0.504101574421,1.0,1.0,0.960665753228,102.10200491,0.497719664574
3814312940.261,0.44857250000000004,0.47196499999999997,0.46026875,583376.55479003,94690.9038361445,488685.6509538855,2.0,0.504101574421,1.0,1.0,0.983553633462,104.680393124,0.49859559536
3814312940.361,0.44813000000000003,0.47311000000000003,0.46062000000000003,585791.8039575514,93594.93454719572,492196.86941035563,2.0,0.504101574421,1.0,1.0,0.983553633462,104.680393124,0.49859559536
3814312940.461,0.44976249999999995,0.46545000000000003,0.45760625,578937.873147535,102944.80598159053,475993.0671659445,2.0,0.510546863079,1.0,1.0,1.0354683974,97.352290535,0.501225934029
3814312940.561,0.4484175,0.474395,0.46140625,571623.1367821952,102052.16248623238,469570.97429596283,2.0,0.510546863079,1.0,1.0,1.0354683974,97.352290535,0.501225934029
3814312940.661,0.4506225,0.46669000000000005,0.45865625,574842.0132551957,101426.24485066,473415.7684045357,2.0,0.510546863079,1.0,1.0,1.06572458874,99.2521762848,0.502101864815
3814312940.761,0.44925375,0.47053999999999996,0.459896875,585725.2148982727,101936.38794382595,483788.82695444673,2.0,0.510546863079,1.0,1.0,1.06572458874,99.2521762848,0.502101864815
3814312940.861,0.44967875,0.46812,0.458899375,590020.5622123408,100728.19068966135,489292.3715226794,2.0,0.510546863079,1.0,1.0,0.991994025808,101.423502445,0.504730930328
3814312940.961,0.4495475,0.47359,0.46156874999999997,585500.8883925723,99011.58070427825,486489.30768829404,2.0,0.510546863079,1.0,1.0,0.991994025808,101.423502445,0.504730930328
3814312941.061,0.45387375,0.466795,0.460334375,603257.8798612682,106453.90631739983,496803.9735438684,2.0,0.48867186904,1.0,1.0,0.978731967512,96.1311043739,0.501225934029
3814312941.161,0.45273,0.471835,0.46228250000000004,596824.5773444213,105226.61458326638,491597.9627611549,2.0,0.48867186904,1.0,1.0,0.978731967512,96.1311043739,0.501225934029
3814312941.261,0.45203125,0.466595,0.459313125,589844.0987098243,95343.29260927023,494500.80610055407,2.0,0.48867186904,1.0,1.0,1.02217185862,99.795057106,0.499472799301
3814312941.361,0.45078124999999997,0.4733,0.462040625,581733.1801836574,106069.93189407731,475663.2482895801,2.0,0.48867186904,1.0,1.0,1.02217185862,99.795057106,0.499472799301
3814312941.461,0.45081875,0.4706,0.460709375,591221.6490386497,96722.74289264971,494498.906146,2.0,0.48867186904,1.0,1.0,0.964277079149,102.237626553,0.500348730087
3814312941.561,0.4515025,0.468935,0.46021875,589427.8482238515,102432.1754229944,486995.6728008571,2.0,0.48867186904,1.0,1.0,0.964277079149,102.237626553,0.500348730087
3814312941.661,0.45353374999999996,0.46960999999999997,0.46157187499999996,589010.9990686942,103018.08396956103,485992.91509913316,2.0,0.487109392881,1.0,1.0,0.977527643949,104.816014767,0.496842460632
3814312941.761,0.45064874999999993,0.472035,0.46134187499999996,585956.787997032,99156.04351915674,486800.7444778753,2.0,0.487109392881,1.0,1.0,0.977527643949,104.816014767,0.496842460632
3814312941.861,0.4514675,0.469025,0.46024625,585627.1149062638,101192.2641669915,484434.85073927225,2.0,0.487109392881,1.0,1.0,1.052405864,98.3022334099,0.501225934029
3814312941.961,0.45252000000000003,0.468005,0.4602625,592687.9477371013,103335.8865480766,489352.06118902477,2.0,0.487109392881,1.0,1.0,1.052405864,98.3022334099,0.501225934029
3814312942.061,0.4563925,0.47535000000000005,0.46587125,588804.4384276957,100654.54878822273,488149.88963947294,2.0,0.487109392881,1.0,1.0,1.07541947079,100.744999981,0.502977795601
3814312942.161,0.4554675,0.47067000000000003,0.46306875000000003,586189.6736614312,101099.33920291063,485090.3344585205,2.0,0.487109392881,1.0,1.0,1.07541947079,100.744999981,0.502977795601
3814312942.261,0.455145,0.465175,0.46016,575911.6872624813,102442.51373577822,473469.1735267031,2.0,0.494140625,1.0,1.0,1.01492491789,99.3879950523,0.504730930328
3814312942.361,0.45585,0.465885,0.4608675,595182.3973549815,102740.5248779808,492441.8724770007,2.0,0.494140625,1.0,1.0,1.01492491789,99.3879950523,0.504730930328
3814312942.461,0.454515,0.46960500000000005,0.46206,576308.4349258468,96526.34776076887,479782.0871650779,2.0,0.494140625,1.0,1.0,1.03304990154,99.9306787491,0.501225934029
3814312942.561,0.45188500000000004,0.473675,0.46278,574641.0677005873,100246.09388551275,474394.9738150746,2.0,0.494140625,1.0,1.0,1.03304990154,99.9306787491,0.501225934029
3814312942.661,0.45098,0.474775,0.4628775,573791.6184695414,91125.74624997829,482665.8722195631,2.0,0.494140625,1.0,1.0,1.0354683974,101.016440392,0.499472799301
3814312942.761,0.45151375,0.465335,0.458424375,575513.3362444587,101450.89548803824,474062.44075642043,2.0,0.494140625,1.0,1.0,1.0354683974,101.016440392,0.499472799301
3814312942.861,0.45137125,0.473525,0.462448125,574714.5401169109,96980.39394817168,477734.14616873924,2.0,0.503320336342,1.0,1.0,1.0354683974,101.287880802,0.501225934029
3814312942.961,0.45292625,0.469165,0.461045625,582960.9962124054,103084.38306421458,479876.6131481908,2.0,0.503320336342,1.0,1.0,1.0354683974,101.287880802,0.501225934029
3814312943.061,0.4546,0.471085,0.4628425,575043.1555937659,104961.17297869003,470081.9826150759,2.0,0.503320336342,1.0,1.0,1.03909591591,100.744999981,0.500348730087
3814312943.161,0.45172625,0.468485,0.46010562499999996,586907.9014201278,96682.3337100312,490225.5677100966,2.0,0.503320336342,1.0,1.0,1.03909591591,100.744999981,0.500348730087
3814312943.261,0.45022,0.466385,0.4583025,583309.3321965134,99766.006039742,483543.3261567714,2.0,0.503320336342,1.0,1.0,1.04514410685,101.694942856,0.502101864815
3814312943.361,0.45131875000000005,0.467205,0.45926187500000004,577881.1265514812,96739.28403803313,481141.8425134481,2.0,0.503320336342,1.0,1.0,1.04514410685,101.694942856,0.502101864815
3814312943.461,0.44911500000000004,0.46953500000000004,0.45932500000000004,577013.9860839145,99403.4878172316,477610.49826668296,2.0,0.494335949421,1.0,1.0,1.04635506079,100.744999981,0.501225934029
3814312943.561,0.44965249999999996,0.466675,0.45816375,575471.3155140702,94647.72804291344,480823.5874711568,2.0,0.494335949421,1.0,1.0,1.04635506079,100.744999981,0.501225934029
3814312943.661,0.45038500000000004,0.470075,0.46023000000000003,572023.855695127,101977.1669811618,470046.68871396524,2.0,0.494335949421,1.0,1.0,1.05119447436,99.795057106,0.504730930328
3814312943.761,0.45119375,0.46665,0.45892187500000003,576968.0097640676,103774.88954574919,473193.1202183184,2.0,0.494335949421,1.0,1.0,1.05119447436,99.795057106,0.504730930328
3814312943.861,0.45036875,0.46762,0.45899437499999995,569934.686769529,100152.13755440673,469782.5492151223,2.0,0.494335949421,1.0,1.0,1.04635506079,99.9306787491,0.504730930328
3814312943.961,0.44960500000000003,0.46823000000000004,0.45891750000000003,578442.825980924,103132.56688014106,475310.2591007829,2.0,0.494335949421,1.0,1.0,1.04635506079,99.9306787491,0.504730930328
3814312944.061,0.45068375,0.466865,0.45877437499999996,566517.3883911968,103986.07624705852,462531.3121441383,2.0,0.500195324421,1.0,1.0,1.0378872416,97.4881093025,0.501225934029
3814312944.161,0.45006625,0.469,0.459533125,569370.8233567909,103768.72182318453,465602.1015336064,2.0,0.500195324421,1.0,1.0,1.0378872416,97.4881093025,0.501225934029
3814312944.261,0.44938999999999996,0.46748500000000004,0.4584375,564608.8534784578,101390.27830864309,463218.5751698147,2.0,0.500195324421,1.0,1.0,1.02942368885,96.1311043739,0.501225934029
3814312944.361,0.45237125,0.468835,0.460603125,554014.1348531011,100706.07517006049,453308.0596830406,2.0,0.500195324421,1.0,1.0,1.02942368885,96.1311043739,0.501225934029
3814312944.461,0.4486725,0.46116999999999997,0.45492124999999994,549645.2711712081,104426.35564493918,445218.91552626895,2.0,0.500195324421,1.0,1.0,0.973911694974,98.9807358742,0.502101864815
3814312944.561,0.45170625,0.464595,0.458150625,544430.5362231084,110914.66168052272,433515.8745425857,2.0,0.500195324421,1.0,1.0,0.973911694974,98.9807358742,0.502101864815
3814312944.661,0.44776625,0.47314,0.460453125,556949.0136143358,99690.57236416591,457258.4412501699,2.0,0.494140625,1.0,1.0,0.960665753228,99.795057106,0.497719664574
3814312944.761,0.44566625000000004,0.46059,0.453128125,538723.5380822367,100030.44452668793,438693.0935555487,2.0,0.494140625,1.0,1.0,0.960665753228,99.795057106,0.497719664574
3814312944.861,0.44597625,0.466395,0.45618562500000004,538110.1797338757,95804.07951582251,442306.10021805315,2.0,0.494140625,1.0,1.0,0.985964988966,100.066497517,0.493337464333
3814312944.961,0.44422375000000003,0.46556,0.454891875,535111.241027224,103060.66478856007,432050.5762386639,2.0,0.494140625,1.0,1.0,0.985964988966,100.066497517,0.493337464333
3814312945.061,0.44250500000000004,0.462435,0.45247000000000004,541006.7547457684,108780.76289478177,432225.9918509866,2.0,0.494140625,1.0,1.0,1.00647294534,100.20211916,0.497719664574
3814312945.161,0.441095,0.456955,0.449025,534166.1887358893,101826.40592353813,432339.7828123511,2.0,0.494140625,1.0,1.0,1.00647294534,100.20211916,0.497719664574
3814312945.261,0.4432975,0.456665,0.44998125,519430.9749011947,108970.56962537412,410460.4052758206,2.0,0.49453124404,1.0,1.0,1.01492491789,102.10200491,0.499472799301
3814312945.361,0.4433475,0.454715,0.44903125,525774.1004889025,106481.14303852187,419292.95745038067,2.0,0.49453124404,1.0,1.0,1.01492491789,102.10200491,0.499472799301
3814312945.461,0.44004750000000004,0.46013499999999996,0.45009125,532322.348852656,108851.80858624975,423470.5402664062,2.0,0.49453124404,1.0,1.0,1.02096440253,98.709492588,0.504730930328
3814312945.561,0.43885625,0.45779000000000003,0.44832312500000004,518837.2266797721,104509.48683032225,414327.73984944983,2.0,0.49453124404,1.0,1.0,1.02096440253,98.709492588,0.504730930328
3814312945.661,0.44061125,0.45964,0.450125625,522011.26069377805,107043.50802734788,414967.7526664302,2.0,0.49453124404,1.0,1.0,1.04272421784,102.10200491,0.49859559536
3814312945.761,0.43817625,0.46232,0.450248125,528250.9240174536,111962.78272226873,416288.14129518485,2.0,0.49453124404,1.0,1.0,1.04272421784,102.10200491,0.49859559536
3814312945.861,0.43913625,0.46797,0.453553125,518252.30069941864,106250.11696480704,412002.1837346116,2.0,0.49609375,1.0,1.0,1.01130086869,97.8951713562,0.502977795601
3814312945.961,0.43734625,0.45183,0.444588125,527046.1824358803,103507.96530945008,423538.21712643025,2.0,0.49609375,1.0,1.0,1.01130086869,97.8951713562,0.502977795601
3814312946.061,0.44263874999999997,0.456885,0.449761875,531064.6803254957,105731.77544741485,425332.9048780808,2.0,0.49609375,1.0,1.0,1.02700606375,102.37344532,0.502101864815
3814312946.161,0.44011374999999997,0.460665,0.450389375,523733.01397785725,105561.76705580161,418171.2469220556,2.0,0.49609375,1.0,1.0,1.02700606375,102.37344532,0.502101864815
3814312946.261,0.43730499999999994,0.45694999999999997,0.44712749999999996,526237.7923611829,99717.4022202321,426520.39014095074,2.0,0.49609375,1.0,1.0,0.966685648083,102.10200491,0.502101864815
3814312946.361,0.43966625000000004,0.4572,0.448433125,515537.59997907764,109399.64590008183,406137.9540789958,2.0,0.49609375,1.0,1.0,0.966685648083,102.10200491,0.502101864815
3814312946.461,0.43999,0.45772500000000005,0.4488575,526313.2861367329,109426.04258343618,416887.2435532967,2.0,0.501367211342,1.0,1.0,1.01975527858,97.8951713562,0.502101864815
3814312946.561,0.44121125,0.450505,0.445858125,524889.0090975909,113153.87830307371,411735.13079451723,2.0,0.501367211342,1.0,1.0,1.01975527858,97.8951713562,0.502101864815
3814312946.661,0.44065624999999997,0.46275,0.451703125,525391.6787873266,104489.8738803152,420901.80490701133,2.0,0.501367211342,1.0,1.0,1.0257965041,99.3879950523,0.503854999542
3814312946.761,0.44070375,0.459905,0.450304375,532181.6278146151,112111.84857719997,420069.7792374152,2.0,0.501367211342,1.0,1.0,1.0257965041,99.3879950523,0.503854999542
3814312946.861,0.44155374999999997,0.464125,0.452839375,522035.0326700782,109151.06428396232,412883.9683861159,2.0,0.501367211342,1.0,1.0,0.967889188484,96.8096068382,0.504730930328
3814312946.961,0.44295124999999996,0.457365,0.45015812499999996,526148.7240233305,112913.43821086579,413235.2858124647,2.0,0.501367211342,1.0,1.0,0.967889188484,96.8096068382,0.504730930328
3814312947.061,0.4431475,0.451855,0.44750125,534920.0504297363,103480.45488800104,431439.59554173524,2.0,0.497265636921,1.0,0.0,0.964277079149,99.6592383385,0.502101864815
3814312947.161,0.44217375000000003,0.466035,0.454104375,523847.13269511773,105950.43757240973,417896.695122708,2.0,0.497265636921,1.0,0.0,0.964277079149,99.6592383385,0.502101864815
3814312947.261,0.443195,0.46055,0.4518725,520874.69389511185,110732.98111070764,410141.7127844042,2.0,0.497265636921,1.0,0.0,0.931799857582,98.8451142311,0.500348730087
3814312947.361,0.44002874999999997,0.45729,0.44865937499999997,525447.1467314585,108273.62393664989,417173.5227948086,2.0,0.497265636921,1.0,0.0,0.931799857582,98.8451142311,0.500348730087
3814312947.461,0.44325250000000005,0.456895,0.45007375000000005,530599.3208979976,104613.15866820849,425986.1622297891,2.0,0.497265636921,1.0,0.0,0.958258055049,98.8451142311,0.49859559536
3814312947.561,0.43882,0.45884,0.44883,520906.1918413335,104685.64239923116,416220.5494421024,2.0,0.497265636921,1.0,0.0,0.958258055049,98.8451142311,0.49859559536
3814312947.661,0.441615,0.463895,0.452755,514538.29776735755,111211.2859989883,403327.01176836924,2.0,0.500781238079,1.0,0.0,0.966685648083,100.47355957,0.501225934029
3814312947.761,0.44143375,0.46253500000000003,0.451984375,516500.97800348507,112262.12080973713,404238.85719374794,2.0,0.500781238079,1.0,0.0,0.966685648083,100.47355957,0.501225934029
3814312947.861,0.44132125,0.45847,0.449895625,520073.2604862471,110632.65613159008,409440.604354657,2.0,0.500781238079,1.0,0.0,0.970298279821,97.352290535,0.501225934029
3814312947.961,0.44037125,0.451885,0.446128125,530437.657475162,113808.5776080784,416629.0798670836,2.0,0.500781238079,1.0,0.0,0.970298279821,97.352290535,0.501225934029
3814312948.061,0.43947875000000003,0.45848,0.448979375,522285.1057192416,109767.84130539821,412517.2644138434,2.0,0.500781238079,1.0,0.0,0.978731967512,101.152062035,0.502977795601
3814312948.161,0.4392475,0.45868,0.44896375,526386.1066742467,105128.29130890418,421257.81536534254,2.0,0.500781238079,1.0,0.0,0.978731967512,101.152062035,0.502977795601
3814312948.261,0.43844125,0.45223,0.445335625,527700.6155707168,108620.03476475726,419080.58080595953,2.0,0.50390625,1.0,0.0,0.958258055049,97.352290535,0.501225934029
3814312948.361,0.43940250000000003,0.456345,0.44787375,525541.2755132099,112560.22828615856,412981.04722705134,2.0,0.50390625,1.0,0.0,0.958258055049,97.352290535,0.501225934029
3814312948.461,0.44086749999999997,0.46114,0.45100375,529205.8316109964,112654.7487987989,416551.0828121975,2.0,0.50390625,1.0,0.0,0.978731967512,104.137512302,0.497719664574
3814312948.561,0.4405325,0.4514,0.44596625,530588.5152569779,112900.47626454326,417688.0389924346,2.0,0.50390625,1.0,0.0,0.978731967512,104.137512302,0.497719664574
3814312948.661,0.43936000000000003,0.46065,0.450005,530905.3917825948,110389.39808138247,420515.99370121234,2.0,0.50390625,1.0,0.0,0.955850705224,102.10200491,0.502101864815
3814312948.761,0.44195875,0.45255,0.447254375,534508.4377146723,111112.47756696177,423395.9601477105,2.0,0.50390625,1.0,0.0,0.955850705224,102.10200491,0.502101864815
3814312948.861,0.4391775,0.4518,0.44548875,524883.8815393143,108460.90023924816,416422.9813000661,2.0,0.495312511921,1.0,0.0,1.03425822775,99.2521762848,0.502977795601
3814312948.961,0.4419925,0.45565500000000003,0.44882375,522600.3743639877,108955.96577926152,413644.40858472616,2.0,0.495312511921,1.0,0.0,1.03425822775,99.2521762848,0.502977795601
3814312949.061,0.4371025,0.455345,0.44622375000000003,525759.1961033321,116657.86517124747,409101.33093208465,2.0,0.495312511921,1.0,0.0,1.0354683974,99.2521762848,0.502977795601
3814312949.161,0.44051625000000005,0.45899500000000004,0.44975562500000005,536449.0432070328,114456.33962149055,421992.7035855423,2.0,0.495312511921,1.0,0.0,1.0354683974,99.2521762848,0.502977795601
3814312949.261,0.43883125,0.460795,0.44981312500000004,535387.6588529845,113180.46479867895,422207.1940543056,2.0,0.495312511921,1.0,0.0,0.973911694974,99.3879950523,0.50560813427
3814312949.361,0.43796250000000003,0.459805,0.44888375,520987.77411812806,111430.36956486998,409557.4045532581,2.0,0.495312511921,1.0,0.0,0.973911694974,99.3879950523,0.50560813427
3814312949.461,0.437145,0.456395,0.44677,528988.3648941265,110430.49163848242,418557.8732556441,2.0,0.504687488079,1.0,0.0,0.964277079149,98.709492588,0.499472799301
3814312949.561,0.4386725,0.45703499999999997,0.44785375,520759.41225992155,107757.04190639744,413002.3703535241,2.0,0.504687488079,1.0,0.0,0.964277079149,98.709492588,0.499472799301
3814312949.661,0.43750625,0.459295,0.448400625,530380.3908117949,105550.18379708308,424830.2070147118,2.0,0.504687488079,1.0,0.0,0.966685648083,99.3879950523,0.49509059906
3814312949.761,0.43644125,0.45233500000000004,0.444388125,541587.9133792333,109250.92110998754,432336.9922692458,2.0,0.504687488079,1.0,0.0,0.966685648083,99.3879950523,0.49509059906
3814312949.861,0.43947125,0.46404999999999996,0.45176062499999997,521605.63953981875,108328.55927076953,413277.0802690492,2.0,0.504687488079,1.0,0.0,0.964277079149,97.8951713562,0.499472799301
3814312949.961,0.43999625,0.45711,0.448553125,523379.2427856265,113060.801280172,410318.4415054545,2.0,0.504687488079,1.0,0.0,0.964277079149,97.8951713562,0.499472799301
3814312950.061,0.44016124999999995,0.450895,0.44552812499999994,528161.455922276,117390.33384412265,410771.12207815336,2.0,0.5087890625,1.0,0.0,0.964277079149,98.3022334099,0.500348730087
3814312950.161,0.43834375000000003,0.45215,0.44524687500000004,523589.78559049976,118636.04066617339,404953.74492432637,2.0,0.5087890625,1.0,0.0,0.964277079149,98.3022334099,0.500348730087
3814312950.261,0.43782374999999996,0.463365,0.450594375,511122.2120667415,108015.46140104637,403106.7506656951,2.0,0.5087890625,1.0,0.0,0.940214042191,98.5736738205,0.502101864815
3814312950.361,0.43988499999999997,0.454865,0.44737499999999997,520049.15202876844,111826.45315106348,408222.69887770497,2.0,0.5087890625,1.0,0.0,0.940214042191,98.5736738205,0.502101864815
3814312950.461,0.43700375,0.4509,0.443951875,527363.4059727227,111630.79007250366,415732.615900219,2.0,0.5087890625,1.0,0.0,0.949834728454,101.559124088,0.496842460632
3814312950.561,0.43764375,0.45192,0.444781875,515704.1951561072,116296.1772974149,399408.01785869227,2.0,0.5087890625,1.0,0.0,0.949834728454,101.559124088,0.496842460632
3814312950.661,0.43872999999999995,0.46060999999999996,0.44966999999999996,512689.4678247955,113241.39938397637,399448.06844081916,2.0,0.517187535763,1.0,0.0,0.975117507554,104.001890659,0.497719664574
3814312950.761,0.43706125,0.45571,0.446385625,520970.65496866545,107366.3229182768,413604.3320503887,2.0,0.517187535763,1.0,0.0,0.975117507554,104.001890659,0.497719664574
3814312950.861,0.43601500000000004,0.455325,0.44567,521899.74744853535,111524.13925198137,410375.608196554,2.0,0.517187535763,1.0,0.0,0.998025239223,102.509066963,0.496842460632
3814312950.961,0.43647125,0.45722,0.446845625,519817.3312905581,111070.4136729466,408746.91761761147,2.0,0.517187535763,1.0,0.0,0.998025239223,102.509066963,0.496842460632
3814312951.061,0.43749375,0.451225,0.444359375,506129.14944159595,110421.98869684171,395707.16074475425,2.0,0.517187535763,1.0,0.0,1.04635506079,102.237626553,0.502977795601
3814312951.161,0.4392725,0.45221500000000003,0.44574375,519443.0551581285,112314.13421003456,407128.92094809393,2.0,0.517187535763,1.0,0.0,1.04635506079,102.237626553,0.502977795601
3814312951.261,0.43608,0.45499,0.445535,529024.1808943637,112909.23594661415,416114.9449477495,2.0,0.500195324421,1.0,0.0,1.0378872416,97.7595497131,0.50560813427
3814312951.361,0.43617125,0.4527,0.444435625,512323.6386075935,118568.48295601198,393755.1556515815,2.0,0.500195324421,1.0,0.0,1.0378872416,97.7595497131,0.50560813427
3814312951.461,0.43633625,0.459045,0.447690625,524512.7156721768,111363.19069434103,413149.52497783577,2.0,0.500195324421,1.0,0.0,1.03425822775,97.8951713562,0.504730930328
3814312951.561,0.43754625,0.45625000000000004,0.44689812500000003,514530.060513097,111309.16725157964,403220.89326151734,2.0,0.500195324421,1.0,0.0,1.03425822775,97.8951713562,0.504730930328
3814312951.661,0.439365,0.44994,0.4446525,528398.0219527135,116416.60611157438,411981.4158411391,2.0,0.500195324421,1.0,0.0,0.965482194643,99.795057106,0.504730930328
3814312951.761,0.43945500000000004,0.45677500000000004,0.44811500000000004,519948.83818251884,113452.26051429972,406496.5776682191,2.0,0.500195324421,1.0,0.0,0.965482194643,99.795057106,0.504730930328
3814312951.861,0.43704375,0.457715,0.447379375,523434.9880388003,118340.47085420143,405094.5171845989,2.0,0.493359386921,1.0,0.0,0.949834728454,101.694942856,0.495966529846
3814312951.961,0.4391175,0.450945,0.44503125,529303.8939809017,108207.22434527893,421096.66963562276,2.0,0.493359386921,1.0,0.0,0.949834728454,101.694942856,0.495966529846
3814312952.061,0.44011999999999996,0.452015,0.44606749999999995,535587.2359885179,118958.3175208058,416628.91846771206,2.0,0.493359386921,1.0,0.0,0.988374941278,98.3022334099,0.502101864815
3814312952.161,0.43712625,0.45459,0.445858125,520876.21946852683,108905.68412452385,411970.535344003,2.0,0.493359386921,1.0,0.0,0.988374941278,98.3022334099,0.502101864815
3814312952.261,0.43999125000000006,0.45343500000000003,0.44671312500000004,517455.04865247675,110766.86712868139,406688.18152379536,2.0,0.493359386921,1.0,0.0,1.0257965041,96.1311043739,0.500348730087
3814312952.361,0.44003625,0.45535000000000003,0.447693125,523360.3392490488,112522.11703312196,410838.22221592686,2.0,0.493359386921,1.0,0.0,1.0257965041,96.1311043739,0.500348730087
